source_dataset,split,class,source,destination
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_80.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_80.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_800.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_800.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_801.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_801.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_802.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_802.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_803.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_803.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_804.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_804.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_805.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_805.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_806.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_806.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_807.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_807.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_808.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_808.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_809.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_809.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_81.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_81.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_810.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_810.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_811.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_811.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_812.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_812.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_813.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_813.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_814.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_814.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_815.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_815.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_816.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_816.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_817.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_817.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_818.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_818.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_819.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_819.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_82.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_82.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_820.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_820.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_821.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_821.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_822.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_822.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_823.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_823.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_824.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_824.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_825.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_825.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_826.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_826.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_827.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_827.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_828.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_828.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_829.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_829.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_83.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_83.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_830.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_830.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_831.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_831.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_832.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_832.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_833.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_833.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_834.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_834.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_835.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_835.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_836.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_836.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_837.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_837.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_838.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_838.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_839.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_839.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_84.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_84.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_840.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_840.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_841.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_841.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_85.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_85.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_86.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_86.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_87.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_87.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_88.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_88.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_89.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_89.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_9.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_9.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_90.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_90.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_91.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_91.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_92.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_92.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_93.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_93.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_94.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_94.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_95.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_95.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_96.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_96.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_97.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_97.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_98.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_98.png
archive,train,Leaf Blight,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Leaf Blight\leaf_blight_99.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Leaf Blight\archive__leaf_blight_99.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_0.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_0.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_10.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_10.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_100.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_100.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1000.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1000.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1001.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1001.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1002.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1002.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1003.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1003.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1004.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1004.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1005.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1005.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1006.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1006.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1007.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1007.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1008.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1008.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1009.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1009.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_101.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_101.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1010.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1010.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1011.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1011.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1012.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1012.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1013.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1013.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1014.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1014.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1015.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1015.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1016.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1016.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1017.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1017.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1018.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1018.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1019.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1019.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_102.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_102.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1020.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1020.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1021.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1021.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1022.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1022.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1023.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1023.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1024.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1024.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1025.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1025.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1026.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1026.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1027.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1027.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1028.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1028.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1029.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1029.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_103.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_103.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1030.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1030.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1031.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1031.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1032.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1032.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1033.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1033.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1034.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1034.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1035.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1035.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1036.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1036.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1037.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1037.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1038.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1038.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1039.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1039.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_104.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_104.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1040.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1040.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1041.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1041.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1042.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1042.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1043.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1043.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1044.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1044.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1045.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1045.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1046.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1046.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1047.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1047.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1048.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1048.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1049.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1049.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_105.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_105.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1050.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1050.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1051.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1051.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1052.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1052.png
archive,train,Mildew,E:\AI_dmx\项目\病虫害分类项目\archive\data\train\Mildew\mildew_1053.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Mildew\archive__mildew_1053.png
