source_dataset,split,class,source,destination
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_550.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000218.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_118.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000219.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_572.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000220.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_586.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000221.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_716.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000222.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_477.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000223.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_594.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000224.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_409.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000225.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_227.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000226.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_760.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000227.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_128.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000228.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_412.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000229.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_636.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000230.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_756.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000231.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_308.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000232.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_311.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000233.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_498.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000234.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_279.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000235.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_711.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000236.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_372.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000237.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_259.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000238.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_70.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000239.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_611.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000240.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_609.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000241.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_141.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000242.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_257.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000243.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_382.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000244.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_688.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000245.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_617.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000246.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_729.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000247.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_686.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000248.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_361.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000249.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_634.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000250.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_425.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000251.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_391.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000252.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_531.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000253.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_657.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000254.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_750.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000255.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_400.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000256.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_42.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000257.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_561.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000258.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_686.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000259.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_134.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000260.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_15.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000261.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_406.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000262.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_513.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000263.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_283.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000264.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_688.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000265.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_411.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000266.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_556.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000267.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_143.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000268.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_502.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000269.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_585.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000270.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_474.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000271.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_376.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000272.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_6.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000273.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_154.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000274.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_23.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000275.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_599.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000276.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_130.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000277.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_754.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000278.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_166.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000279.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_723.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000280.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_131.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000281.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_302.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000282.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_627.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000283.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_193.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000284.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_561.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000285.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_492.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000286.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_222.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000287.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_477.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000288.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_399.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000289.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_300.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000290.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_698.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000291.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_533.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000292.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_281.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000293.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_560.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000294.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_738.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000295.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_73.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000296.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_280.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000297.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_7.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000298.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_31.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000299.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_559.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000300.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_218.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000301.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_336.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000302.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_758.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000303.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_717.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000304.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_709.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000305.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_351.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000306.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_372.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000307.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_640.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000308.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_588.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000309.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_170.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000310.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_661.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000311.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_60.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000312.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_479.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000313.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_647.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000314.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_292.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000315.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_130.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000316.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_538.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000317.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_12.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000318.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_685.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000319.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_277.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000320.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_81.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000321.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_252.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000322.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_143.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000323.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_400.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000324.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_370.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000325.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_262.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000326.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_451.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000327.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_396.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000328.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_362.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000329.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_606.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000330.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_325.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000331.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_608.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000332.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_161.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000333.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_138.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000334.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_635.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000335.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_656.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000336.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_83.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000337.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_501.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000338.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_0.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000339.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_280.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000340.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_92.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000341.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_325.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000342.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_685.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000343.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_432.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000344.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_507.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000345.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_498.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000346.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_660.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000347.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_96.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000348.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_332.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000349.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_584.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000350.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_374.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000351.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_714.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000352.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_641.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000353.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_80.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000354.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_393.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000355.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_510.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000356.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_502.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000357.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_555.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000358.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\dataset1__tan_spot_253.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000359.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_136.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000360.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_137.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000361.jpg
augment,train,Tan spot,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\archive__tan_spot_178.png,e:\AI\02NLP-project\data\合并数据集\train\Tan spot\aug__s42__000362.jpg
